MSKU Recipe Name,CSKU Name,CSKU Code,Ingredient Category,Gross Qty,UoM,MSKU Code,Characteristics
FV0846A - Stroganoff-Style Beef Burger [BNL],"FA-DE Spice, White Pepper /Gewürz, weißer Pfeffer",SPI-00-139387-5,SPI,0.11,grams,REC-029854-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [BNL],"FA-DE Stock Concentrate, Classic Reduced Brown /Stammkonzentrat, klassisches, reduziertes Braun",PRO-00-139285-5,PRO,4.94,grams,REC-029854-4-003,
FV0846A - Stroganoff-Style Beef Burger [BNL],"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.09,grams,REC-029854-4-003,
FV0846A - Stroganoff-Style Beef Burger [BNL],"FA-DE Thyme, IQF /Thymian, IQF",PHF-00-139244-1,PHF,1.06,grams,REC-029854-4-003,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [BNL],FA-DE Water / Wasser,OTH-00-144038-5,OTH,17.76,grams,REC-029854-4-003,
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Beef, Ground, 80/20 /Rindfleisch, gemahlen, 80/20",PTN-00-139319-3,PTN,161.44,grams,REC-029854-4-001,
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,11.56,grams,REC-029854-4-001,VEGETARIAN
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,14.84,grams,REC-029854-4-001,
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,1.16,grams,REC-029854-4-001,
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,11.42,grams,REC-029854-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Green Beans, Fresh and Trimmed/Grüne Bohnen, frisch und geschnitten",PHF-00-139198-3,PHF,64.19,grams,REC-029854-4-001,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],FA-DE Heavy Cream 35% /Sahne 35%,DAI-00-148167-3,DAI,1.98,grams,REC-029854-4-001,VEGETARIAN
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Mushroom, Button, Sliced, Washed /Pilz, Knopf, geschnitten, gewaschen",PHF-00-139206-3,PHF,114.61,grams,REC-029854-4-001,"VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Mustard, Dijon /Senf, Dijon",PRO-00-139276-5,PRO,3.22,grams,REC-029854-4-001,VEGETARIAN
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,22.72,grams,REC-029854-4-001,"VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,12.81,grams,REC-029854-4-001,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,11.66,grams,REC-029854-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,DAI,14.84,grams,REC-029854-4-001,VEGETARIAN
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.26,grams,REC-029854-4-001,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Spice, Dill Dried /Gewürz, Dill getrocknet",SPI-00-139349-5,SPI,0.1,grams,REC-029854-4-001,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,2.54,grams,REC-029854-4-001,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,4.54,grams,REC-029854-4-001,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.09,grams,REC-029854-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Spice, Porcini Mushroom Powder /Gewürz, Steinpilzpulver",SPI-00-139375-5,SPI,0.74,grams,REC-029854-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.72,grams,REC-029854-4-001,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Spice, White Pepper /Gewürz, weißer Pfeffer",SPI-00-139387-5,SPI,0.11,grams,REC-029854-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Stock Concentrate, Classic Reduced Brown /Stammkonzentrat, klassisches, reduziertes Braun",PRO-00-139285-5,PRO,4.94,grams,REC-029854-4-001,
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.09,grams,REC-029854-4-001,
FV0846A - Stroganoff-Style Beef Burger [DE],"FA-DE Thyme, IQF /Thymian, IQF",PHF-00-139244-1,PHF,1.06,grams,REC-029854-4-001,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DE],FA-DE Water / Wasser,OTH-00-144038-5,OTH,17.76,grams,REC-029854-4-001,
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Beef, Ground, 80/20 /Rindfleisch, gemahlen, 80/20",PTN-00-139319-3,PTN,161.44,grams,REC-029854-4-002,
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,11.56,grams,REC-029854-4-002,VEGETARIAN
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,14.84,grams,REC-029854-4-002,
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,1.16,grams,REC-029854-4-002,
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,11.42,grams,REC-029854-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Green Beans, Fresh and Trimmed/Grüne Bohnen, frisch und geschnitten",PHF-00-139198-3,PHF,64.19,grams,REC-029854-4-002,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],FA-DE Heavy Cream 35% /Sahne 35%,DAI-00-148167-3,DAI,1.98,grams,REC-029854-4-002,VEGETARIAN
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Mushroom, Button, Sliced, Washed /Pilz, Knopf, geschnitten, gewaschen",PHF-00-139206-3,PHF,114.61,grams,REC-029854-4-002,"VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Mustard, Dijon /Senf, Dijon",PRO-00-139276-5,PRO,3.22,grams,REC-029854-4-002,VEGETARIAN
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,22.72,grams,REC-029854-4-002,"VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,12.81,grams,REC-029854-4-002,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,11.66,grams,REC-029854-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,DAI,14.84,grams,REC-029854-4-002,VEGETARIAN
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.26,grams,REC-029854-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Spice, Dill Dried /Gewürz, Dill getrocknet",SPI-00-139349-5,SPI,0.1,grams,REC-029854-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,2.54,grams,REC-029854-4-002,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,4.54,grams,REC-029854-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.09,grams,REC-029854-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Spice, Porcini Mushroom Powder /Gewürz, Steinpilzpulver",SPI-00-139375-5,SPI,0.74,grams,REC-029854-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.72,grams,REC-029854-4-002,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Spice, White Pepper /Gewürz, weißer Pfeffer",SPI-00-139387-5,SPI,0.11,grams,REC-029854-4-002,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Stock Concentrate, Classic Reduced Brown /Stammkonzentrat, klassisches, reduziertes Braun",PRO-00-139285-5,PRO,4.94,grams,REC-029854-4-002,
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.09,grams,REC-029854-4-002,
FV0846A - Stroganoff-Style Beef Burger [DKSE],"FA-DE Thyme, IQF /Thymian, IQF",PHF-00-139244-1,PHF,1.06,grams,REC-029854-4-002,"SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0846A - Stroganoff-Style Beef Burger [DKSE],FA-DE Water / Wasser,OTH-00-144038-5,OTH,17.76,grams,REC-029854-4-002,
FV0972A - Salmon Piccata [BNL],"FA-DE Broccoli, Florets, /Brokkoli, Röschen",PHF-00-143425-3,PHF,121.46,grams,REC-013607-4-003,"VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,12.2,grams,REC-013607-4-003,VEGETARIAN
FV0972A - Salmon Piccata [BNL],"FA-DE Capers, Preserved/Kapern, konserviert",PRO-00-139257-5,PRO,15.2,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Cauliflower, Riced, IQF /Blumenkohl, Reis, IQF",PHF-00-139233-1,PHF,72.35,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,18.65,grams,REC-013607-4-003,
FV0972A - Salmon Piccata [BNL],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,2.67,grams,REC-013607-4-003,
FV0972A - Salmon Piccata [BNL],"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.12,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,1.81,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,31.81,grams,REC-013607-4-003,"VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,PRO,4.53,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,5.73,grams,REC-013607-4-003,
FV0972A - Salmon Piccata [BNL],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,16.26,grams,REC-013607-4-003,"VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,2.52,grams,REC-013607-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,2.64,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Parsley, Chopped /Petersilie, gehackt",PHF-00-139215-3,PHF,0.2,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams,REC-013607-4-003,
FV0972A - Salmon Piccata [BNL],"FA-DE Shallots, Diced 5mm /Schalotten, gewürfelt, 5 mm",PHF-00-139222-3,PHF,2.64,grams,REC-013607-4-003,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.45,grams,REC-013607-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,0.36,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Spice, Lemon Powder /Gewürz, Zitronenpulver",SPI-00-139362-5,SPI,0.06,grams,REC-013607-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.12,grams,REC-013607-4-003,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [BNL],"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,1.58,grams,REC-013607-4-003,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Broccoli, Florets, /Brokkoli, Röschen",PHF-00-143425-3,PHF,121.46,grams,REC-013607-4-001,"VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,12.2,grams,REC-013607-4-001,VEGETARIAN
FV0972A - Salmon Piccata [DE],"FA-DE Capers, Preserved/Kapern, konserviert",PRO-00-139257-5,PRO,15.2,grams,REC-013607-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Cauliflower, Riced, IQF /Blumenkohl, Reis, IQF",PHF-00-139233-1,PHF,72.35,grams,REC-013607-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,18.65,grams,REC-013607-4-001,
FV0972A - Salmon Piccata [DE],"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,2.67,grams,REC-013607-4-001,
FV0972A - Salmon Piccata [DE],"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.12,grams,REC-013607-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,1.81,grams,REC-013607-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,31.81,grams,REC-013607-4-001,"VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,PRO,4.53,grams,REC-013607-4-001,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,5.73,grams,REC-013607-4-001,
FV0972A - Salmon Piccata [DE],"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,16.26,grams,REC-013607-4-001,"VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,2.52,grams,REC-013607-4-001,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,2.64,grams,REC-013607-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Parsley, Chopped /Petersilie, gehackt",PHF-00-139215-3,PHF,0.2,grams,REC-013607-4-001,"FISH_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams,REC-013607-4-001,
FV0972A - Salmon Piccata [DE],"FA-DE Shallots, Diced 5mm /Schalotten, gewürfelt, 5 mm",PHF-00-139222-3,PHF,2.64,grams,REC-013607-4-001,"FISH_FREE,PORK_FREE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.45,grams,REC-013607-4-001,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,0.36,grams,REC-013607-4-001,"FISH_FREE,NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,PORK_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
FV0972A - Salmon Piccata [DE],"FA-DE Spice, Lemon Powder /Gewürz, Zitronenpulver",SPI-00-139362-5,SPI,0.06,grams,REC-013607-4-001,"NATURALLY_GLUTEN_FREE,NATURALLY_LACTOSE_FREE,SUITABLE_FOR_COELIACS,SUITABLE_FOR_LACTOSE_INTOLERANCE,VEGAN,VEGETARIAN"
