Recipe name,MSKU Code,Recipe Type,Recipe Yield,Recipe Yield UOM,Ingredient Name,Ingredient Type,Ingredient ID,Ingredient Quantity,Ingredient UOM,Preparation,Sub-Recipe ID,Sub-Recipe Categories,Instructions,Allergen Contains,Recipe Score,Sub-Recipe Yield,Portion Qty,Portion Method,Method Color,Method Type,Sub-Allergens,Sub-Recipe EA to OZ,Sub-Recipe OZ to LBS,Sub-Recipe Raw Ingredient Weight (oz),Sub-Recipe Raw Ingredient Weight (lbs),Primary Packaging Sku Code,Compartment Name,Secondary Packaging Sku Codes
FE0430C - Roasted Red Pepper Pork Tenderloin [PENDING CULINARY REVIEW],REC-013570-4-003,R,1,portions,Balsamic Caramelized Onion [PENDING CULINARY REVIEW],S,,25,grams,,SUB-013568-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.72962,,,,,,,0.05512,1.20864,0.07554,PCK-00-151923-5,Main,
FE0430C - Roasted Red Pepper Pork Tenderloin [PENDING CULINARY REVIEW],REC-013570-4-003,R,1,portions,"Green beans - S&P Roasted Green Beans, 40mm Cut -  Less Salt",S,,125,grams,,SUB-013569-4-001,SPICE PORTIONING / HAND MIX,,,,0.64924,,,,,,,0.27558,6.79136,0.42446,PCK-00-151923-5,Main,

FE0432E - Thai Vegetable Coconut Green Curry [PENDING CULINARY REVIEW],REC-013911-4-005,R,1,portions,Sauce - Coconut Green Curry with lime leaf extract [PENDING CULINARY REVIEW],S,,80,grams,,SUB-013909-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"80 G GREEN CURRY SAUCE
180 G MIXED VEGETABLES
155 G COCONUT RICE
***PLATING INSTRUCTIONS***
2 CT BENTO
(From the bottom to
the top)

MAIN COMPARTMENT
80 G GREEN CURRY SAUCE
180 G MIXED VEGETABLES

SIDE COMPARTMENT
155 G COCONUT RICE

Net weight: 415 grams","SCHWEFELDIOXIDE UND SULFITE, SELLERIE, SENF",,0.53991,,,,,,,0.17637,5.22667,0.32667,PCK-00-151923-5,Main,
FE0432E - Thai Vegetable Coconut Green Curry [PENDING CULINARY REVIEW],REC-013911-4-005,R,1,portions,Curry Vegetables [PENDING CULINARY REVIEW],S,,180,grams,,SUB-013910-4-001,OVEN / BLAST CHILLER,,,,0.76399,,,,,,,0.39683,8.31074,0.51942,PCK-00-151923-5,Main,
FE0432E - Thai Vegetable Coconut Green Curry [PENDING CULINARY REVIEW],REC-013911-4-005,R,1,portions,Rice - Coconut - Garlic Lime Brown Rice - parboiled rice [PENDING CULINARY REVIEW],S,,155,grams,,SUB-013413-4-001,OVEN / BLAST CHILLER,,SELLERIE,,0.99978,,,,,,,0.34172,5.46867,0.34179,PCK-00-151923-5,Main,

FE0517B - Apricot Mustard Chicken [PENDING CULINARY REVIEW],REC-014024-4-002,R,1,portions,Mash - Cheese mashed potatoes and celery root [PENDING CULINARY REVIEW],S,,115,grams,,SUB-013641-4-001,HAND MIX / BLAST CHILLER,"**PLATING INSTRUCTIONS** 

Main Compartment
115g mashed potatoes
110g ground chicken
25g caramalized onions

2nd Compartment
125g green beans
20g sauce

Net Weight = 410G","MILCH (EINSCHLIESSLICH LAKTOSE), SELLERIE",,0.93517,,,,,,,0.25353,4.33773,0.27111,PCK-00-151923-5,Main,
FE0517B - Apricot Mustard Chicken [PENDING CULINARY REVIEW],REC-014024-4-002,R,1,portions,Apricot Mustard Chicken Thigh [PENDING CULINARY REVIEW],S,,150,grams,,SUB-013723-4-001,MARINADE / OVEN / HOT SHREDDER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE, SENF",,1,,,,,,,0.33069,5.2911,0.33069,PCK-00-151923-5,Main,
FE0517B - Apricot Mustard Chicken [PENDING CULINARY REVIEW],REC-014024-4-002,R,1,portions,"FA-DE Green Beans, Fresh and Trimmed/Grüne Bohnen, frisch und geschnitten",I,PHF-00-139198-3,125,grams,,,,,,,,,,,,,,0.27558,4.40925,0.27558,PCK-00-151923-5,Main,
FE0517B - Apricot Mustard Chicken [PENDING CULINARY REVIEW],REC-014024-4-002,R,1,portions,Almonds - Garlic & Black Pepper Toasted Almonds,S,,20,grams,,SUB-013553-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,"MANDELN, SCHALENFRÜCHTE",,0.81278,,,,,,,0.04409,0.86798,0.05425,PCK-00-151923-5,Main,

FE0612C - Minced beef dish with cheese sauce [PENDING CULINARY REVIEW],REC-014010-4-003,R,1,portions,Roasted Potatoes,S,,140,grams,,SUB-013668-4-001,OVEN / BLAST CHILLER,"140g roasted potatoes
75g spinach
80g beef
25g cheese fondue

130g garlic beans and broccoli
***PLATING
INSTRUCTIONS***
(From the bottom to the top)

MAIN COMPARTMENT: 
140g roasted potatoes
75g spinach
80g beef 
25g cheese fondue

SIDE COMPARTMENT:
130g green beans and broccoli 

NET WEIGHT: 450g",,,0.70701,,,,,,,0.30865,6.98488,0.43655,PCK-00-151923-5,Main,
FE0612C - Minced beef dish with cheese sauce [PENDING CULINARY REVIEW],REC-014010-4-003,R,1,portions,Spinach - Garlic Spinach - Frzn Spinach - less garlic,S,,75,grams,,SUB-013415-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.80664,,,,,,,0.16535,3.2797,0.20498,PCK-00-151923-5,Main,
FE0612C - Minced beef dish with cheese sauce [PENDING CULINARY REVIEW],REC-014010-4-003,R,1,portions,Ground beef - Mushroom Beef (more salt) [PENDING CULINARY REVIEW],S,,80,grams,,SUB-013669-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,SENF,,0.94756,,,,,,,0.17637,2.9781,0.18613,PCK-00-151923-5,Main,
FE0612C - Minced beef dish with cheese sauce [PENDING CULINARY REVIEW],REC-014010-4-003,R,1,portions,Sauce - Emmentaler Fondue,S,,25,grams,,SUB-013671-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.8717,,,,,,,0.05512,1.01164,0.06323,PCK-00-151923-5,Main,
FE0612C - Minced beef dish with cheese sauce [PENDING CULINARY REVIEW],REC-014010-4-003,R,1,portions,Mixed veg - garlic green beans and broccoli [PENDING CULINARY REVIEW],S,,130,grams,,SUB-013660-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.93809,,,,,,,0.2866,4.88827,0.30552,PCK-00-151923-5,Main,

FE0628B - Mushroom Chicken & Wild Rice [BNL],REC-013861-4-002,R,1,portions,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,S,,140,grams,,SUB-013858-4-001,HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
140g creamy wild rice
1 ea / 100g chicken
50g roasted sliced mushroom

2ND COMPARTMENT
110g green beans

NET WEIGHT = 400g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.99992,,,,,,,0.30865,4.93875,0.30867,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [BNL],REC-013861-4-002,R,1,portions,Chicken breast - Herb Grilled Chicken Breast,S,,1,each,,SUB-013545-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,,,0.62422,,,,,,4.23288,0.26455,6.78107,0.42382,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [BNL],REC-013861-4-002,R,1,portions,Mushrooms - MCTWR Roasted Sliced Mushrooms,S,,50,grams,,SUB-013859-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.54832,,,,,,,0.11023,3.21657,0.20104,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [BNL],REC-013861-4-002,R,1,portions,Green beans - MCTWR Roasted Garlic Green Beans,S,,110,grams,,SUB-013860-4-001,OVEN / BLAST CHILLER,,,,0.76973,,,,,,,0.24251,5.04094,0.31506,PCK-00-151923-5,2nd,

FE0628B - Mushroom Chicken & Wild Rice [DE],REC-013861-4-004,R,1,portions,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,S,,140,grams,,SUB-013858-4-001,HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
140g creamy wild rice
1 ea / 100g chicken
50g roasted sliced mushroom

2ND COMPARTMENT
110g green beans

NET WEIGHT = 400g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.99992,,,,,,,0.30865,4.93875,0.30867,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [DE],REC-013861-4-004,R,1,portions,Chicken breast - Herb Grilled Chicken Breast,S,,1,each,,SUB-013545-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,,,0.62422,,,,,,4.23288,0.26455,6.78107,0.42382,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [DE],REC-013861-4-004,R,1,portions,Mushrooms - MCTWR Roasted Sliced Mushrooms,S,,50,grams,,SUB-013859-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.54832,,,,,,,0.11023,3.21657,0.20104,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [DE],REC-013861-4-004,R,1,portions,Green beans - MCTWR Roasted Garlic Green Beans,S,,110,grams,,SUB-013860-4-001,OVEN / BLAST CHILLER,,,,0.76973,,,,,,,0.24251,5.04094,0.31506,PCK-00-151923-5,2nd,

FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,R,1,portions,Rice - MCTWR Cheesy Creamy Wild Rice Blend Batch,S,,140,grams,,SUB-013858-4-001,HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
140g creamy wild rice
1 ea / 100g chicken
50g roasted sliced mushroom

2ND COMPARTMENT
110g green beans

NET WEIGHT = 400g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.99992,,,,,,,0.30865,4.93875,0.30867,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,R,1,portions,Chicken breast - Herb Grilled Chicken Breast,S,,1,each,,SUB-013545-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,,,0.62422,,,,,,4.23288,0.26455,6.78107,0.42382,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,R,1,portions,Mushrooms - MCTWR Roasted Sliced Mushrooms,S,,50,grams,,SUB-013859-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.54832,,,,,,,0.11023,3.21657,0.20104,PCK-00-151923-5,Main,
FE0628B - Mushroom Chicken & Wild Rice [DKSE],REC-013861-4-003,R,1,portions,Green beans - MCTWR Roasted Garlic Green Beans,S,,110,grams,,SUB-013860-4-001,OVEN / BLAST CHILLER,,,,0.76973,,,,,,,0.24251,5.04094,0.31506,PCK-00-151923-5,2nd,

FE0673A - Thai Peanut Chicken Chunks [PENDING CULINARY REVIEW],REC-014318-4-001,R,1,portions,Rice - Coconut - Garlic Lime Brown Rice - parboiled rice [PENDING CULINARY REVIEW],S,,140,grams,,SUB-013413-4-001,OVEN / BLAST CHILLER,"140g Coconut Rice
50 g Red pepper and edamame
100g Chicken chunks
100g stir fry veg
30g Peanut Dressing CUPPED
***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
140g Rice
50 g Red Pepper and Edamame
100g Chicken

2ND COMPARTMENT
100 g Stir fry veggies
30g Peanut Sauce CUPPED

NET WEIGHT = 420g",SELLERIE,,0.99978,,,,,,,0.30865,4.93944,0.30872,PCK-00-151923-5,Main,
FE0673A - Thai Peanut Chicken Chunks [PENDING CULINARY REVIEW],REC-014318-4-001,R,1,portions,Diced chicken - Thai Marinated Chicken Chunks [PENDING CULINARY REVIEW],S,,100,grams,,SUB-014308-4-001,MARINADE / OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.6349,,,,,,,0.22046,5.55581,0.34724,PCK-00-151923-5,Main,
FE0673A - Thai Peanut Chicken Chunks [PENDING CULINARY REVIEW],REC-014318-4-001,R,1,portions,Mixed veg - Red Pepper and Edamame Side [PENDING CULINARY REVIEW],S,,50,grams,,SUB-014251-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,SOJA,,0.89011,,,,,,,0.11023,1.98144,0.12384,PCK-00-151923-5,Main,
FE0673A - Thai Peanut Chicken Chunks [PENDING CULINARY REVIEW],REC-014318-4-001,R,1,portions,Mixed veg - Asian Stir Fry Veg [PENDING CULINARY REVIEW],S,,100,grams,,SUB-013386-4-001,OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.80772,,,,,,,0.22046,4.36711,0.27294,PCK-00-151923-5,Main,
FE0673A - Thai Peanut Chicken Chunks [PENDING CULINARY REVIEW],REC-014318-4-001,R,1,portions,Sauce - Peanut Sauce for Buddha Bowl [PENDING CULINARY REVIEW],S,,30,grams,,SUB-013695-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.99062,,,,,,,0.06614,1.06824,0.06676,PCK-00-151923-5,Main,

FE0673B- Thai style chicken and peanut sauce [PENDING CULINARY REVIEW],REC-014318-4-002,R,1,portions,Rice - Coconut - Garlic Lime Brown Rice - parboiled rice [PENDING CULINARY REVIEW],S,,140,grams,,SUB-013413-4-001,OVEN / BLAST CHILLER,"140g Coconut Rice
50 g Red pepper and edamame
100g Chicken chunks
100g stir fry veg
30g Peanut Dressing CUPPED
***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
140g Rice
50 g Red Pepper and Edamame
100g Chicken

2ND COMPARTMENT
100 g Stir fry veggies
30g Peanut Sauce CUPPED

NET WEIGHT = 420g",SELLERIE,,0.99978,,,,,,,0.30865,4.93944,0.30872,PCK-00-151923-5,Main,
FE0673B- Thai style chicken and peanut sauce [PENDING CULINARY REVIEW],REC-014318-4-002,R,1,portions,CHICKEN BREAST- GARLIC-HERB - GRILLED,S,,1,each,,SUB-014727-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.73215,,,,,,4.23288,0.26455,5.78141,0.36134,PCK-00-151923-5,Main,
FE0673B- Thai style chicken and peanut sauce [PENDING CULINARY REVIEW],REC-014318-4-002,R,1,portions,Mixed veg - Red Pepper and Edamame Side [PENDING CULINARY REVIEW],S,,50,grams,,SUB-014251-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,SOJA,,0.89011,,,,,,,0.11023,1.98144,0.12384,PCK-00-151923-5,Main,
FE0673B- Thai style chicken and peanut sauce [PENDING CULINARY REVIEW],REC-014318-4-002,R,1,portions,Mixed veg - Asian Stir Fry Veg [PENDING CULINARY REVIEW],S,,100,grams,,SUB-013386-4-001,OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.80772,,,,,,,0.22046,4.36711,0.27294,PCK-00-151923-5,Main,
FE0673B- Thai style chicken and peanut sauce [PENDING CULINARY REVIEW],REC-014318-4-002,R,1,portions,Sauce - Peanut Sauce for Buddha Bowl [PENDING CULINARY REVIEW],S,,30,grams,,SUB-013695-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.99062,,,,,,,0.06614,1.06824,0.06676,PCK-00-151923-5,Main,

FE0745A - Beef in paprika sauce [PENDING CULINARY REVIEW],REC-013991-4-001,R,1,portions,Mash - SCK Roasted Garlic Cauliflower Mashed [PENDING CULINARY REVIEW],S,,100,grams,,SUB-013987-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"100g cauliflower mash
100g beef
55g red pepper sauce
10g pecorino
4g green onion
140g courgette
Plating Instruction (from bottom to top)

Main compartment: 
One side: 100g cauliflower mash
Other side: 
55g red pepper sauce 
100g beef
On top: 
10g pecorino
4g green onion

Side compartment: 
140g courgette

Net weight: 409g",MILCH (EINSCHLIESSLICH LAKTOSE),,1.0095,,,,,,,0.22046,3.4942,0.21839,PCK-00-151923-5,Main,
FE0745A - Beef in paprika sauce [PENDING CULINARY REVIEW],REC-013991-4-001,R,1,portions,"Beef, Chuck Roast - Bulk [PENDING CULINARY REVIEW]",S,,100,grams,,SUB-013445-4-001,UNCATEGORIZED BOM,,,,0.70275,,,,,,,0.22046,5.01944,0.31372,PCK-00-151923-5,Main,
FE0745A - Beef in paprika sauce [PENDING CULINARY REVIEW],REC-013991-4-001,R,1,portions,Sauce - RRPPT Roasted Red Pepper Sauce [PENDING CULINARY REVIEW],S,,55,grams,,SUB-013567-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.88048,,,,,,,0.12125,2.20343,0.13771,PCK-00-151923-5,Main,
FE0745A - Beef in paprika sauce [PENDING CULINARY REVIEW],REC-013991-4-001,R,1,portions,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",I,DAI-00-139127-3,10,grams,,,,,MILCH (EINSCHLIESSLICH LAKTOSE),,,,,,,,,0.02205,0.35274,0.02205,PCK-00-151923-5,Main,
FE0745A - Beef in paprika sauce [PENDING CULINARY REVIEW],REC-013991-4-001,R,1,portions,"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",I,PHF-00-149803-3,4,grams,,,,,,,,,,,,,,0.00882,0.1411,0.00882,PCK-00-151923-5,Main,
FE0745A - Beef in paprika sauce [PENDING CULINARY REVIEW],REC-013991-4-001,R,1,portions,Zucchini - Garlic Roasted Zucchini,S,,140,grams,,SUB-013632-4-001,OVEN / BLAST CHILLER,,,,0.6565,,,,,,,0.30865,7.52222,0.47014,PCK-00-151923-5,Main,

FE0928A - Salmon with coriander rice [PENDING CULINARY REVIEW],REC-013383-4-001,R,1,portions,Rice - Salsa Verde Rice - no chorizo spice [PENDING CULINARY REVIEW],S,,135,grams,,SUB-013381-4-001,HAND MIX / BLAST CHILLER,"135g rice
50g tomato sofrito
1 ea salmon
100g courgette
35g crema (CUPPED)
PLATING INSTRUCTIONS:

**2 COMPARTMENT BENTO**
MAIN: 
135g rice
50g tomato sofrito
1 ea salmon

2ND: 
100g courgette
35g crema (CUPPED)

NET WEIGHT: 420g
",SCHWEFELDIOXIDE UND SULFITE,,1,,,,,,,0.29762,4.76199,0.29762,PCK-00-151923-5,Main,
FE0928A - Salmon with coriander rice [PENDING CULINARY REVIEW],REC-013383-4-001,R,1,portions,Sauce - Roasted Tomato Sofrito - with fancy diced peppers [PENDING CULINARY REVIEW],S,,50,grams,,SUB-013375-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.72358,,,,,,,0.11023,2.43747,0.15234,PCK-00-151923-5,Main,
FE0928A - Salmon with coriander rice [PENDING CULINARY REVIEW],REC-013383-4-001,R,1,portions,Salmon - garlic seasoning,S,,1,each,,SUB-013382-4-001,THAW / HAND MARINADE / OVEN / BLAST CHILLER,,FISCH,,0.81816,,,,,,4.05651,0.25353,4.95811,0.30988,PCK-00-151923-5,Main,
FE0928A - Salmon with coriander rice [PENDING CULINARY REVIEW],REC-013383-4-001,R,1,portions,Cumin Roasted Courgette [PENDING CULINARY REVIEW],S,,100,grams,,SUB-013377-4-001,OVEN / BLAST CHILLER,,,,0.77974,,,,,,,0.22046,4.52382,0.28274,PCK-00-151923-5,Main,
FE0928A - Salmon with coriander rice [PENDING CULINARY REVIEW],REC-013383-4-001,R,1,portions,Chimichurri Crema - with honey [PENDING CULINARY REVIEW],S,,35,grams,,SUB-013374-4-001,IMMERSION BLENDER / CUPPING,,MILCH (EINSCHLIESSLICH LAKTOSE),,1.0001,,,,,,,0.07716,1.23447,0.07715,PCK-00-151923-5,Main,

FE1072A - Pork tenderloin in spicy ancho chili sauce [PENDING CULINARY REVIEW],REC-014313-4-001,R,1,portions,Spanish Rice and Sofrito [PENDING CULINARY REVIEW],S,,130,grams,,SUB-014113-4-001,HAND MIX / BLAST CHILLER,"130g rice
115g adobo pork
35g sauce
120g courgette and corn
**PLATING INSTRUCTIONS**

1 : (from bottom to top)
130g rice
115g adobo pork
35g sauce

2 :
120g courgette and corn

Net Weight : 402g","SCHWEFELDIOXIDE UND SULFITE, SELLERIE",,1.00024,,,,,,,0.2866,4.58454,0.28653,PCK-00-151923-5,Main,
FE1072A - Pork tenderloin in spicy ancho chili sauce [PENDING CULINARY REVIEW],REC-014313-4-001,R,1,portions,Adobo Pork Base [PENDING CULINARY REVIEW],S,,115,grams,,SUB-013362-4-001,IMMERSION BLENDER,,SCHWEFELDIOXIDE UND SULFITE,,0.83857,,,,,,,0.25353,4.8374,0.30234,PCK-00-151923-5,Main,
FE1072A - Pork tenderloin in spicy ancho chili sauce [PENDING CULINARY REVIEW],REC-014313-4-001,R,1,portions,Sauce - Adobo Pork Sauce [PENDING CULINARY REVIEW],S,,35,grams,,SUB-014312-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.82541,,,,,,,0.07716,1.49573,0.09348,PCK-00-151923-5,Main,
FE1072A - Pork tenderloin in spicy ancho chili sauce [PENDING CULINARY REVIEW],REC-014313-4-001,R,1,portions,Mixed veg - Roasted Zucchini & Corn,S,,120,grams,,SUB-013917-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.47849,,,,,,,0.26455,8.84634,0.5529,PCK-00-151923-5,Main,

FE1367B - Thai-Style Grilled Chicken Bowl [PENDING CULINARY REVIEW],REC-016242-4-001,R,1,portions,GGS Brown Jasmine Rice & Pepper Blend [PENDING CULINARY REVIEW],S,,110,grams,,SUB-016244-4-001,HAND MIX / BLAST CHILLER,"***ALTERNATIVE PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
100g = brown jasmine rice & pepper blend on one side of main compartment
100g = 1 grilled chicken breast on other side of main compartment
3g = b&w sesame seeds on top of chicken breast

2ND COMPARTMENT
100g = Edamame/Pepper/Cabbage Slaw
40g = thai almond sauce (cup)

Net Weight = 343g",SCHWEFELDIOXIDE UND SULFITE,,0.99999,,,,,,,0.24251,3.88018,0.24251,PCK-00-151923-5,Main,
FE1367B - Thai-Style Grilled Chicken Bowl [PENDING CULINARY REVIEW],REC-016242-4-001,R,1,portions,Grilled Chicken Breast Marinade #6 - Asian (EACH),S,,1,each,,SUB-016253-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.68415,,,,,,4.23288,0.26455,6.18706,0.38669,PCK-00-151923-5,Main,
FE1367B - Thai-Style Grilled Chicken Bowl [PENDING CULINARY REVIEW],REC-016242-4-001,R,1,portions,B&W sesame seeds 30/70,S,,3,grams,,SUB-014115-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.9,,,,,,,0.00661,0.11758,0.00735,PCK-00-151923-5,Main,
FE1367B - Thai-Style Grilled Chicken Bowl [PENDING CULINARY REVIEW],REC-016242-4-001,R,1,portions,Edamame Bell Pepper and Cabbage Slaw [PENDING CULINARY REVIEW],S,,100,grams,,SUB-016254-4-001,OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.74734,,,,,,,0.22046,4.71997,0.295,PCK-00-151923-5,Main,
FE1367B - Thai-Style Grilled Chicken Bowl [PENDING CULINARY REVIEW],REC-016242-4-001,R,1,portions,Sauce - Peanut Sauce for Buddha Bowl [PENDING CULINARY REVIEW],S,,40,grams,,SUB-013695-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.99062,,,,,,,0.08818,1.42431,0.08902,PCK-00-151923-5,Main,

FE1451A - West African Style Chicken Peanut Curry [PENDING CULINARY REVIEW],REC-016216-4-001,R,1,portions,Curry Rice [PENDING CULINARY REVIEW],S,,50,grams,,SUB-016215-4-001,OVEN / HAND MIX / BLAST CHILLER,"***Plating Instructions***
(2 compartment)

1ST COMPARTMENT
50 g rice
30 g sweet potato
100 g diced chicken
105 g curry
10 g peanuts

2ND COMPARTMENT
50 g broccoli
50 g peppers",SENF,,1.048,,,,,,,0.11023,1.68292,0.10518,PCK-00-151923-5,Main,
FE1451A - West African Style Chicken Peanut Curry [PENDING CULINARY REVIEW],REC-016216-4-001,R,1,portions,Roasted Sweet Potatoes - diced - less salt,S,,30,grams,,SUB-015321-4-001,OVEN / BLAST CHILLER,,,,0.73987,,,,,,,0.06614,1.43028,0.08939,PCK-00-151923-5,Main,
FE1451A - West African Style Chicken Peanut Curry [PENDING CULINARY REVIEW],REC-016216-4-001,R,1,portions,Chicken Chunk - Mod Marinade #4 Garlic and Herb,S,,100,grams,,SUB-016207-4-001,MARINADE / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.68623,,,,,,,0.22046,5.14022,0.32126,PCK-00-151923-5,Main,
FE1451A - West African Style Chicken Peanut Curry [PENDING CULINARY REVIEW],REC-016216-4-001,R,1,portions,African Peanut Curry Sauce [PENDING CULINARY REVIEW],S,,105,grams,,SUB-016206-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SENF, SESAMSAMEN",,0.85743,,,,,,,0.23149,4.31959,0.26997,PCK-00-151923-5,Main,
FE1451A - West African Style Chicken Peanut Curry [PENDING CULINARY REVIEW],REC-016216-4-001,R,1,portions,Gochugaru-Lime-Green Onion Roasted Peanuts [PENDING CULINARY REVIEW],S,,10,grams,,SUB-016210-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,,,0.97043,,,,,,,0.02205,0.36349,0.02272,PCK-00-151923-5,Main,
FE1451A - West African Style Chicken Peanut Curry [PENDING CULINARY REVIEW],REC-016216-4-001,R,1,portions,Broccoli - Roasted S&P,S,,50,grams,,SUB-016200-4-001,OVEN / BLAST CHILLER,,,,0.7425,,,,,,,0.11023,2.37536,0.14846,PCK-00-151923-5,Main,
FE1451A - West African Style Chicken Peanut Curry [PENDING CULINARY REVIEW],REC-016216-4-001,R,1,portions,Roasted sliced red bell peppers - No Salt [PENDING CULINARY REVIEW],S,,50,grams,,SUB-016213-4-001,OVEN / BLAST CHILLER,,,,0.73364,,,,,,,0.11023,2.40403,0.15025,PCK-00-151923-5,Main,

FE4004A - Chicken in basil-pepper sauce [PENDING CULINARY REVIEW],REC-014044-4-001,R,1,portions,Chicken breast - Herb Grilled Chicken Breast,S,,1,each,,SUB-013545-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,"1 ea = grilled chicken
25g  = sauce

105 gr = rice
146g mixed veg
2g basil
***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
105g = rice
1 ea = grilled chicken
25g  = sauce

2ND COMPARTMENT
146g mixed veg
2g basil

NET WEIGHT: 378g + 4g LAB (when produced at Maitre)",,,0.62422,,,,,,4.23288,0.26455,6.78107,0.42382,PCK-00-151923-5,Main,
